text,label
"delivered pero Hindi dumating, hndi Ako Ang nasa picture.nagustohan ata Ng rider Ang order ko. ung nasa picture kapit bahay namin dhil may oder dn daw c kapit bhay, ibang item nman,",0
dalawa binarayanko isa lang pinadala nyo niloloko nyo ba kmi? kahit magkanu lang item nyo pakideliver yun isa,0
There must be better out there...  Not what I thought it would be...    ,0
Clean water  We love it. Does take up some room in cabinet.    ,1
"Waste of Money  I was really hopeful that these would cut down on glare for night driving, which becomes increasingly problematic as I get older and my eyesight gets worse. However, they did nothing but turn everything yellow, and to make matters worse, something about that yellow color made me nauseous. It was a miserable experience.    ",0
Walang brand name yung buckle. Nd na ako bibili ulit dito nd nman original mura nga sya for its price pero na dissapoint lng talaga ako. Nd na ulit ako bibili ng belt online sa mall nlng kunti lng naman deperensya,0
"Iba ang kulay niya, di ko pa na buksan I hope mababasa ko na to. hehehehe anyways salamat, ang tagal kong hinintay itong mga orders ko na to halos Isang buwan pero ok lang Kasi sulit ang pag hihintay.",1
"Comfortable.not slip  No slip, comfortable. I purchased similar socks at other store, but always slip from the heel, but this one not slip. That's what I want.    ",1
Ok sya pero di sya pwde sa mga matigas na fruits like apple,1
"Pwede nyu po bang palitan ying isang fan. Kasi hinde naikot yung isa,nung ikinabit! Baka pwede nyu pong palitan.ka oorder lang nito. Paano po ba? Pls. Reply",0
"Stay away  Wont do business with them again didn't receive item was told I need to take it up with ups, didn't offer any help or refund for the item they sold and shipped!    ",0
Pangit po yung pag ka dating sakin punit punit yung box,0
"Ganda ng item, sulit ang binayad ko, thank you seller and shopee.",1
tunog lata medyo di rin sya gumagama,0
Hindi okay yung ibang kutsara parang tunaw,0
"Great bag! High quality and very spacious!  This is a very great bag! It can hold my laptop and charger with room to spare! The bag is very sleek looking, there are 4 big pockets on one side, and the other side has one large pocket. The top has two zippers, so if you're trying to put something large in the bag, you can open both sides and have a much larger opening. It's very durable, I've been using it as my work bag.    ",1
Fits  Fits well in my 2014 Honda crv.    ,1
Seller nxt time maglagay kayo sign FRAGILE sayang kng ganyan ulit dadating sa ibang oorder pa,0
"1 charges?!  I've purchased this as a back up battery for my dad weed eater, and after 1 charges, it will no longer hold a charge. It's only been 2 0/2 months of owning the battery. I'm waiting for some warranty help, but in the meanwhile, I'm just going to pay the extra and buy the original brand.    ",0
Keeps coffee warm 4 hours  This is my 2nd one the 1st lasted 3 years easy to fill with filtered water from refrigerator.    ,1
Great for Migraine Relief  Tylenol is the only pain medication that works well on my migraines.    ,1
"Maganda yung quality ng product, super bet huhu and dali niya matuyo as in, and ang bango niya. pabudol na rin kayo. thanks seller",1
Five Stars  all nice and saved me lots of money for the set.    ,1
Not good quality  The product's material was flimsy. Not good quality. I am returning it.    ,0
One Star  Junk. Handle broke within 2 weeks.    ,0
Nung isang araw ko pa na received ang order ko thank you napaka ayus ng packaging naka bubble wrapped kaya secured ang parcel my pag ka similar sa alcohol ang amoy nya pero light lang hnd matapang amoy at maganda sa kili.kili smooth sya order ako ulit next time,1
Make sure they send all the right items  I only Received one roll when it sed two rolls in the pack    ,0
Item received! Maganda talaga. Ok naman ang item. No damages. Maayos din ang packaging. Tho natagalan lang pag deliver. Thank you so much seller!,1
Hope it will long last and wont fade sana magustuhan nang partner ko,1
"Corroded pot!  Arrived in new condition, properly packed as new but the pot was severely corroded in the bottom. Cheap construction/quality control. Manufacturer will take forever to fix or replace. Good thing Amazon makes returning defective products easy.    ",0
Tempted  Gage and Raven continue to captivate with their story. Gage keeps revealing his goodness slowly along with his sexiness. I am so into this romance that I can't want to read the next book! I want a Gage of my own!!    ,1
Great concept but leaks!  Leaks leaks leaks! Love that it's hard plastic and my daughter can not chew through it. Love how the straw is held with a seal. Detest the constant leaking!    ,0
Okay yung item. With mic. Na Tapos malakas. Handy pa kc maliit lang sya. Magaan.,1
Thanks seller recieved item in Good condition maayos na maayos ang packaging super ganda ng phone. gumagana ng maayos original oppo a16. LEGIT with freebie pa. salamat seller.,1
"Super nice seller, working sya I love it po talaga sana pde mag reseller nito hahaha!",1
Save your money  I've bought this three times now the first two the wire had to be held in a specific position and this most recent one didn't even work several times it was often just clicking the power button frequently until it would turn on kind of like a lighter that's almost out of lighter fluid I got so frustrated with it I broke it in half definitely will not be purchasing a fourth time not worth the money    ,0
The Best!  Very professional hair style with this brush.    ,1
Just as described  Worth it for the price!    ,1
Maganda yung tripod pero yung mic parang hnd gumagana yung tripod nman maganda kaso yung para sa phonemabilis masira parang hnd na pwede ilagay ang phone laging ng s-slip,0
Daming kulang! Di naman lahat ng items naipadala,0
Natuwa ako kase ang cute ng packaging thank you po ng sobra maganda yung products hindi rin mabaho yung mga lipstick.,1
walang adaptor. hindi ko na rinefund since pwede naman ung adaptor ng charger ng phone. pero sana chineck muna na COMPLETE lahat.,0
"Good so far  Great voltage with lights off, good with lights on. Keeps battery well charged. No issues with starting since installation.    ",1
"My phone just arrived today, all I want to ...  My phone just arrived today, all I want to say: JUST DON'T TRUST THOSE 1 STAR REVIEWS!!! JUST DON'T TRUST THOSE 1 STAR REVIEWS!!! JUST DON'T TRUST THOSE 1 STAR REVIEWS!!! NOT WORTHY!!!    ",0
"Good quality, Looks great.  It's beautiful and it was very simple to take links out. I've worn it several times and there are no rhinestones missing. Would definitely buy again.    ",1
Maganda sya atsaka mabilis din yung pagkadating sakin 3days lang sya agad na dumating yan lang yung picture na nalagay ko kase nasa marumi na atsaka late rate din ako.tapos maganda pa tela nya sakto lang din sya sakin yung medium yung pinili ko tapos makapal din yung tela kaya maganda sya thanks sel,1
"Grabe nakakainis kahit na functional yung product eh yung pagkakapackage niya, halatang tinipid sa bubble wrap, paayos naman seller.",0
"Tagal mag ship, at kulang kulang pa,ಥಥ",0
One Star  no instructions its sitting in the closet unused cause don't know how to assemble by trial and error    ,0
Ang tagal na sa cart to. Pero ngayon ko lang nacheck out. Anniv gift sakin ni hubby super happy ako. Excited nako gamitin sila. Thank you po sa napaka smooth transaction.,1
"Hahays sinadya ko talagang bumili ng mini blender nato para magamit ko sa pag blend ng pagkain ng baby ko kaso isang beses lng nagamit, di na gumana. Nakakapag hinayang lang",0
I brought 2 pcs sira ung humidifier ng isa gumagana sya pero wla ung humidifier,0
murang mura na para sa quality nya haha,1
Five Stars  Very pretty. Glad to help a great cause.    ,1
Ok na ok yung sounds niya hindi basag kaso ayaw magplay nung usb ko,1
Tagal lng bgo dumating tapos ang bilis uminit ng phone tapos mabilis din malowbat pag naglalaro ka ok narin sa price nya,1
"Perfect garden shoe!  These were a little tight intially, but better tight than slipping off foot. They now fit exactly as they should, after several wears, and they don't seem to be getting any looser. These are wonderful for in the garden, or walking around the grass. I would urge avoiding sticker/goats head weeds, as the stickers go right through the material and into feet! Ouch! But at least when you pull your foot out the thorn doesn't stay in your foot! But still, best to avoid thorns and stickers. I like being barefoot most of the time. But these garden shoes are wonderful. I bought my husband a pair as well, to keep him from tracking dirt everywhere. A quick rinse off with the hose before coming in, and my floors are saved!    ",1
"Five Stars  Look great, work great!    ",1
Great quality and super cute cards  I hosted a baby shower and these were perfect! The cards are great quality and super cute. Very good idea to include in a baby shower.    ,1
"Nakakainis bumili sa shop na to! walang kasama na adjustable knobs hindi makabit sa pinto! ang bagal pa ng response ng seller,yung refund 5 days na wala parin na ship!",0
Granddaughter loved it. She opened a play restaurant with all ...  Granddaughter loved it. She opened a play restaurant with all the favorites and we enjoyed the fruit. :-)    ,1
Not straight talk compatible  Not compatible with straight talk or t mobile.    ,0
Don't bother  Doesn't look anything like the picture and hardly moves    ,0
RUINED  MINE WAS ALL RUINED AND CRACKED ON DELIVERY. ALL THE COOKIES WERE IN CRUMBS!    ,0
"Quality  This is by far the best tool bag I own! I have 3 now, and they are perfect for any job I do.    ",1
Bilis maputol pati di maganda ilagay under eye.,0
